timestamp,latitude,longitude,weather_condition,road_type,traffic_density,vehicle_type,accident_severity
2023-04-19 18:57:00,40.83386623574055,-73.88354578069637,Fog,Highway,Low,Car,0
2023-04-19 19:08:00,40.87295339841844,-74.02954239210041,Clear,Intersection,Medium,Car,0
2023-04-19 19:22:00,40.87682944259714,-73.91357118641415,Rain,Intersection,Low,Truck,1
2023-04-19 19:27:00,40.722319078609765,-73.8884755107494,Fog,City Street,Low,Motorcycle,1
2023-04-19 21:26:00,40.84855532822158,-74.05416381790695,Rain,City Street,High,Car,0
2023-04-19 22:45:00,40.82590206443053,-73.94126293829376,Rain,Intersection,High,Truck,2
2023-04-19 23:14:00,40.83949456639516,-73.98704410779105,Rain,Highway,Medium,Car,0
2023-04-20 01:54:00,40.70777916244937,-73.98362083870353,Clear,Highway,Medium,Truck,2
2023-04-20 04:57:00,40.82699793231929,-73.86884241620771,Fog,Intersection,Congested,Car,1
2023-04-20 07:23:00,40.73029654333078,-73.91993413779667,Snow,Intersection,Medium,Truck,2
2023-04-20 07:42:00,40.71075538106661,-74.02977628223931,Clear,Highway,High,Car,1
2023-04-20 10:51:00,40.74716721037998,-73.80463876225969,Snow,Intersection,Medium,Truck,1
2023-04-20 12:26:00,40.74160990964502,-73.98800850669485,Clear,City Street,High,Car,1
2023-04-20 13:09:00,40.791173300036085,-73.98742035868696,Clear,Rural Road,Low,Car,0
2023-04-20 13:36:00,40.85242169333949,-73.91838431759619,Clear,City Street,Low,Car,0
2023-04-20 15:32:00,40.75374938905796,-73.80647598170312,Fog,City Street,High,Car,0
2023-04-20 15:53:00,40.749198520014254,-73.91043309833944,Rain,Intersection,High,Car,1
2023-04-20 17:02:00,40.81740517638675,-74.05110832035619,Fog,City Street,Medium,Bus,1
2023-04-20 23:24:00,40.78147096232589,-73.82981181162152,Clear,Intersection,High,Car,1
2023-04-21 00:00:00,40.72232748906424,-74.04632144653175,Clear,Highway,Medium,Truck,1
2023-04-21 01:10:00,40.80181666133799,-73.83624557823252,Snow,Intersection,High,Motorcycle,1
2023-04-21 07:39:00,40.83612077402383,-73.98154291034153,Clear,Intersection,Congested,Truck,0
2023-04-21 12:38:00,40.87799274102745,-74.02017620691008,Fog,Highway,High,Car,0
2023-04-21 12:50:00,40.808655605983624,-74.0069921950605,Clear,City Street,Medium,Bus,1
2023-04-21 13:55:00,40.84107611192948,-74.0207220366451,Rain,Highway,Medium,Car,0
2023-04-21 14:29:00,40.70248194301203,-74.05663174391333,Clear,City Street,Low,Motorcycle,0
2023-04-21 17:00:00,40.74967932174679,-73.97625534021921,Clear,Intersection,Congested,Car,1
2023-04-21 17:58:00,40.81411201034818,-74.00475021372162,Rain,Intersection,Low,Car,0
2023-04-21 20:36:00,40.762233392954286,-74.02215359302863,Clear,Intersection,Medium,Car,0
2023-04-21 21:33:00,40.86466949538923,-74.0260886000557,Fog,Intersection,Medium,Car,1
2023-04-21 22:54:00,40.818750150481435,-74.06068883239033,Rain,City Street,High,Car,0
2023-04-22 00:26:00,40.80672712624741,-73.90971392561369,Clear,Highway,Medium,Car,0
2023-04-22 00:42:00,40.82197310958022,-74.07184060208205,Clear,City Street,High,Car,0
2023-04-22 00:54:00,40.82798613749011,-74.09615449996032,Clear,Intersection,Medium,Car,0
2023-04-22 02:24:00,40.78989655242022,-73.84869881116344,Snow,Highway,High,Car,1
2023-04-22 03:37:00,40.742602616806515,-74.00764101268994,Rain,Intersection,Medium,Car,2
2023-04-22 05:12:00,40.709897002710775,-74.01140813746768,Clear,Intersection,High,Truck,0
2023-04-22 05:23:00,40.83926919121905,-73.92287902229158,Snow,Intersection,Congested,Car,2
2023-04-22 06:45:00,40.87840602308196,-73.91337464825801,Fog,City Street,Low,Motorcycle,0
2023-04-22 06:49:00,40.78591332656143,-74.05719576555563,Fog,Rural Road,Medium,Car,0
2023-04-22 11:36:00,40.8276501970794,-73.90312997031191,Rain,Intersection,Medium,Car,2
2023-04-22 11:46:00,40.85671120332849,-73.83250018933927,Clear,City Street,Congested,Truck,2
2023-04-22 12:08:00,40.80189654756878,-74.04186936153263,Clear,Highway,Medium,Car,0
2023-04-22 13:02:00,40.835431991584464,-73.97743538025729,Clear,Intersection,Medium,Truck,0
2023-04-22 13:32:00,40.777605523668306,-73.9910001522982,Rain,City Street,Medium,Car,1
2023-04-22 18:13:00,40.753465909672535,-73.85326736260532,Rain,City Street,High,Car,2
2023-04-22 18:57:00,40.7118020940446,-73.90153762485525,Rain,City Street,High,Car,0
2023-04-22 19:59:00,40.7455686376153,-74.09485555379449,Rain,Intersection,High,Bus,1
2023-04-22 20:18:00,40.74167704065129,-73.82390142701189,Rain,Highway,Congested,Truck,0
2023-04-22 21:35:00,40.76121169058503,-73.84507778155638,Clear,Highway,Medium,Car,0
2023-04-22 22:44:00,40.74752284003893,-74.01960149263091,Rain,Rural Road,High,Truck,0
2023-04-22 23:01:00,40.757129774143614,-73.82626835619325,Rain,Intersection,Medium,Truck,0
2023-04-22 23:58:00,40.87303816222128,-74.00266397351454,Fog,City Street,Low,Car,0
2023-04-23 00:11:00,40.896181311658026,-74.08547420825683,Clear,Highway,Low,Motorcycle,1
2023-04-23 02:03:00,40.817697232742205,-74.08232740168029,Clear,Intersection,Medium,Car,1
2023-04-23 02:51:00,40.89599722145742,-74.03655831560823,Clear,City Street,Low,Motorcycle,0
2023-04-23 04:42:00,40.706819139570655,-74.02618943213572,Snow,Highway,Medium,Car,2
2023-04-23 04:48:00,40.76744398198205,-74.06644621686071,Clear,Highway,Congested,Car,1
2023-04-23 06:26:00,40.851016132424334,-73.91065043679028,Clear,Intersection,Low,Car,0
2023-04-23 06:39:00,40.773703531567676,-73.89867294765122,Rain,City Street,Low,Truck,1
2023-04-23 07:14:00,40.859948128742566,-73.83104752946653,Clear,Intersection,Low,Car,0
2023-04-23 08:16:00,40.87788935167033,-74.08770122681756,Clear,City Street,Medium,Car,0
2023-04-23 09:19:00,40.75911982499698,-74.03319179648116,Clear,City Street,Low,Motorcycle,0
2023-04-23 11:31:00,40.83881321497119,-73.90527141790876,Rain,City Street,Medium,Car,0
2023-04-23 12:20:00,40.77522995684589,-73.90458853427603,Clear,City Street,Low,Motorcycle,1
2023-04-23 12:41:00,40.743265794033256,-73.88503543502561,Clear,Highway,Low,Truck,0
2023-04-23 12:55:00,40.78235754784155,-74.03724174971141,Clear,City Street,High,Car,0
2023-04-23 17:29:00,40.84464589172111,-74.06019538603174,Rain,Intersection,Medium,Motorcycle,1
2023-04-23 21:22:00,40.812334441419914,-73.91508599215534,Rain,City Street,Congested,Car,1
2023-04-23 21:44:00,40.85914133701897,-74.03757595292707,Clear,Highway,Low,Car,1
2023-04-24 00:57:00,40.88350359370991,-73.8119902387254,Rain,Rural Road,Low,Motorcycle,0
2023-04-24 04:38:00,40.86308589880231,-73.86227640084478,Clear,Intersection,High,Car,2
2023-04-24 09:37:00,40.73867572197581,-73.95209536148971,Rain,City Street,Low,Car,1
2023-04-24 10:25:00,40.855698619890674,-74.01151127515087,Clear,City Street,Congested,Car,0
2023-04-24 14:50:00,40.78492748127807,-73.81390018287138,Clear,Intersection,Medium,Car,0
2023-04-24 14:56:00,40.8173266625946,-73.8633871431559,Fog,Intersection,Low,Car,1
2023-04-24 15:54:00,40.80956231694496,-73.90735986141176,Clear,Intersection,Medium,Car,1
2023-04-24 16:19:00,40.784914420368075,-74.09703501366735,Clear,Intersection,Medium,Motorcycle,0
2023-04-24 16:31:00,40.79501853369747,-73.87920168978039,Clear,Highway,Medium,Car,1
2023-04-24 17:16:00,40.74261211020351,-73.93030941938966,Clear,Intersection,Low,Car,2
2023-04-24 18:10:00,40.86285890386951,-73.93853393359166,Rain,Rural Road,Low,Truck,0
2023-04-24 21:28:00,40.72694408901813,-73.99073281988204,Clear,Highway,Low,Car,1
2023-04-24 21:51:00,40.710417581385435,-73.82702109030683,Rain,Intersection,Medium,Truck,1
2023-04-24 23:23:00,40.72056404476097,-73.88184788212735,Clear,Intersection,High,Car,0
2023-04-25 01:39:00,40.880145162024796,-74.0339970065814,Snow,Highway,High,Car,1
2023-04-25 02:22:00,40.805504035058846,-73.95330153579637,Clear,Intersection,Medium,Car,0
2023-04-25 03:01:00,40.777739619565324,-73.9984207937237,Clear,Intersection,High,Motorcycle,0
2023-04-25 03:33:00,40.77032699466757,-74.01771588713245,Snow,City Street,Medium,Car,0
2023-04-25 03:42:00,40.81635612218515,-74.07340912983207,Clear,Highway,Medium,Motorcycle,0
2023-04-25 04:45:00,40.825647886807445,-74.05395089945229,Clear,Intersection,High,Motorcycle,0
2023-04-25 05:17:00,40.88029291522894,-74.0686140448352,Clear,City Street,Medium,Car,1
2023-04-25 08:41:00,40.705498577926356,-73.84201837597995,Rain,Intersection,High,Motorcycle,2
2023-04-25 09:54:00,40.86484058231245,-73.88666301115352,Fog,Intersection,Congested,Motorcycle,1
2023-04-25 10:22:00,40.89540775072329,-73.92745340126162,Rain,Highway,Medium,Car,0
2023-04-25 12:00:00,40.82279902480696,-73.94592261708921,Clear,Highway,Medium,Car,1
2023-04-25 16:13:00,40.7958432514867,-74.00518461144934,Snow,Highway,Congested,Car,2
2023-04-25 17:40:00,40.729013078928084,-73.94106945974085,Clear,Intersection,Low,Motorcycle,0
2023-04-25 19:37:00,40.73446558046815,-73.9608158430707,Rain,Intersection,Medium,Car,0
2023-04-25 19:39:00,40.762182405772435,-73.9171660778473,Clear,Highway,Low,Truck,0
2023-04-25 22:42:00,40.78693807853272,-73.82906481513835,Fog,City Street,Congested,Car,0
2023-04-26 12:28:00,40.80436464498999,-74.02929340082261,Clear,Highway,Medium,Car,1
2023-04-26 12:29:00,40.71148703883899,-73.92294997865618,Fog,Intersection,Congested,Motorcycle,1
2023-04-26 12:33:00,40.86809850168315,-74.0447312609184,Clear,Intersection,Low,Truck,1
2023-04-26 14:00:00,40.810692294384985,-73.88041738347667,Clear,City Street,Low,Motorcycle,0
2023-04-26 14:08:00,40.81891002022901,-73.87054878086917,Clear,Intersection,Medium,Car,0
2023-04-26 15:33:00,40.877601769200524,-73.98132536642517,Clear,Intersection,High,Motorcycle,0
2023-04-26 19:55:00,40.74820634758073,-74.06198944648959,Clear,City Street,Congested,Car,0
2023-04-26 20:31:00,40.88268258763281,-74.00542312278755,Clear,Highway,High,Bus,1
2023-04-26 21:03:00,40.85065190771916,-73.99302735021513,Rain,City Street,Low,Car,0
2023-04-26 21:20:00,40.86455627297323,-73.86944996779117,Snow,Intersection,Medium,Car,2
2023-04-26 22:09:00,40.801193112604004,-73.88239473842987,Clear,Highway,High,Car,0
2023-04-26 22:21:00,40.89559522387059,-73.82891068188687,Fog,Highway,Low,Bus,1
2023-04-26 23:54:00,40.7804545627781,-74.02745567428884,Rain,Intersection,High,Motorcycle,1
2023-04-27 01:23:00,40.7262242419033,-73.80963370501968,Rain,Intersection,Medium,Car,1
2023-04-27 02:34:00,40.86713851743854,-74.06799528075547,Clear,Rural Road,High,Truck,0
2023-04-27 03:31:00,40.80236127948773,-73.94422522872453,Clear,Highway,Medium,Car,1
2023-04-27 03:58:00,40.82967461514361,-73.80320514494723,Rain,City Street,Low,Motorcycle,0
2023-04-27 04:45:00,40.80372300632707,-73.9775296137534,Rain,City Street,High,Car,0
2023-04-27 05:40:00,40.83484628994971,-73.92663849693665,Clear,Rural Road,High,Bus,1
2023-04-27 05:57:00,40.769832077313154,-73.82386140646643,Clear,Intersection,Medium,Truck,0
2023-04-27 10:34:00,40.78881289828411,-73.84454075841374,Rain,City Street,Medium,Car,1
2023-04-27 10:47:00,40.70052149267853,-73.88526369109611,Clear,Intersection,Medium,Motorcycle,0
2023-04-27 11:04:00,40.898286338311614,-74.07383275834748,Rain,Intersection,Low,Car,1
2023-04-27 16:27:00,40.858582494843326,-73.88739458435697,Clear,Intersection,Low,Car,0
2023-04-27 17:47:00,40.78358353696629,-74.08653347652687,Rain,Rural Road,Medium,Truck,0
2023-04-27 23:09:00,40.79034651697521,-73.8729803060623,Snow,City Street,High,Truck,1
2023-04-28 02:58:00,40.84302026775249,-73.94065423020943,Fog,Intersection,Medium,Car,1
2023-04-28 02:58:00,40.82942225219482,-73.83306087582228,Rain,City Street,Medium,Motorcycle,1
2023-04-28 03:29:00,40.8893542962872,-73.87701652232484,Rain,Intersection,High,Car,2
2023-04-28 04:19:00,40.855489125650685,-73.92841639127789,Fog,Intersection,Low,Motorcycle,0
2023-04-28 04:59:00,40.72789309273304,-74.04568129412311,Clear,Intersection,Medium,Car,0
2023-04-28 05:12:00,40.89269685573123,-74.01242100867807,Clear,City Street,High,Car,0
2023-04-28 09:08:00,40.81219129989943,-74.06302388755857,Clear,Intersection,High,Car,1
2023-04-28 09:41:00,40.75780126694689,-73.882300270893,Clear,Intersection,Congested,Bus,1
2023-04-28 20:21:00,40.77787360207628,-74.01631036884051,Clear,Intersection,Low,Car,1
2023-04-29 01:05:00,40.70113260010516,-73.92962384901797,Clear,Highway,Congested,Truck,2
2023-04-29 05:00:00,40.819344867465176,-74.04338815155621,Rain,Intersection,Medium,Car,2
2023-04-29 14:15:00,40.703663868520714,-73.9308674404711,Clear,Intersection,Medium,Car,1
2023-04-29 16:44:00,40.830416536575946,-74.06590320928015,Clear,City Street,Congested,Motorcycle,0
2023-04-29 23:32:00,40.79536755497161,-74.03262941421697,Snow,City Street,Medium,Motorcycle,1
2023-04-30 00:16:00,40.81230491975463,-74.02871865090509,Clear,City Street,Medium,Truck,0
2023-04-30 04:33:00,40.750489503921976,-73.83447476418796,Fog,Highway,Medium,Truck,1
2023-04-30 05:52:00,40.842423611266824,-73.96578945660244,Clear,Intersection,High,Car,0
2023-04-30 05:54:00,40.81976680293012,-73.96349951444161,Clear,Highway,Low,Bus,0
2023-04-30 06:16:00,40.75460776657725,-74.08861159171111,Rain,Highway,Congested,Car,2
2023-04-30 08:40:00,40.89987298643853,-73.83591068477443,Rain,Highway,Congested,Motorcycle,1
2023-04-30 11:55:00,40.893738290042606,-73.80704784290981,Clear,City Street,Low,Motorcycle,0
2023-04-30 13:22:00,40.821642654475916,-73.84748827043312,Rain,Intersection,Medium,Car,1
2023-04-30 14:24:00,40.85338578526983,-73.82170988415568,Clear,Rural Road,Congested,Bus,0
2023-04-30 15:16:00,40.85699983488472,-74.0367329085297,Rain,City Street,Medium,Truck,1
2023-04-30 17:49:00,40.86746603078661,-73.81472655355564,Rain,Highway,Medium,Car,1
2023-04-30 20:29:00,40.89616867364478,-73.90842817868831,Clear,Highway,High,Truck,0
2023-04-30 21:47:00,40.784404713193936,-73.97740206076344,Clear,Highway,Medium,Motorcycle,1
2023-04-30 22:15:00,40.84554190368145,-73.97914027825496,Rain,Intersection,Medium,Car,1
2023-05-01 00:26:00,40.858688318274424,-73.95954570607054,Fog,City Street,Medium,Motorcycle,1
2023-05-01 01:52:00,40.85794565236159,-73.83318403297528,Rain,Intersection,Congested,Car,1
2023-05-01 03:04:00,40.72009895184795,-73.87964395264576,Fog,Intersection,Low,Car,1
2023-05-01 04:37:00,40.70072258650685,-74.09159434461814,Clear,Intersection,Low,Bus,0
2023-05-01 05:40:00,40.74894036902993,-74.09645014923606,Rain,Intersection,Medium,Motorcycle,0
2023-05-01 09:07:00,40.81093873712941,-74.09112191893202,Fog,Highway,High,Car,1
2023-05-01 09:17:00,40.707355558546624,-74.03358943215241,Snow,Rural Road,Low,Car,1
2023-05-01 14:33:00,40.86752739773657,-73.84887922723287,Snow,Highway,Medium,Car,1
2023-05-01 18:34:00,40.886168733936636,-73.99709286816558,Rain,City Street,Congested,Motorcycle,0
2023-05-02 00:03:00,40.7507388590177,-73.9200511187381,Clear,Intersection,Low,Car,0
2023-05-02 03:25:00,40.82800607767034,-73.95070639768609,Clear,Highway,High,Car,0
2023-05-02 04:41:00,40.70043681890112,-73.88462567948318,Clear,City Street,Medium,Car,0
2023-05-02 09:46:00,40.86687557273128,-74.08972362791201,Clear,City Street,Medium,Truck,0
2023-05-02 10:06:00,40.714596747922755,-73.96609510068521,Snow,Highway,High,Car,2
2023-05-02 10:27:00,40.71198532964609,-73.91205206044944,Rain,Intersection,High,Truck,0
2023-05-02 10:31:00,40.79255198817879,-73.88811335578829,Rain,City Street,High,Car,1
2023-05-02 11:33:00,40.73493992604476,-73.97231353127435,Clear,Highway,Medium,Car,0
2023-05-02 13:10:00,40.740148989833905,-73.8974551741653,Clear,Intersection,Medium,Motorcycle,1
2023-05-02 13:43:00,40.71461172920656,-74.00179991227505,Fog,Intersection,Congested,Car,1
2023-05-02 15:43:00,40.80144751104151,-74.00382380820247,Clear,Intersection,High,Car,1
2023-05-02 18:22:00,40.7609445612106,-74.08113052271794,Clear,Intersection,Congested,Motorcycle,1
2023-05-02 18:23:00,40.87003848003905,-74.08170848413214,Rain,City Street,High,Car,1
2023-05-02 18:54:00,40.70432958051745,-74.03901477439676,Rain,Intersection,High,Car,1
2023-05-02 22:02:00,40.8814494138151,-73.91665099116251,Clear,Highway,Medium,Truck,0
2023-05-02 22:38:00,40.86811067135025,-74.07713589456594,Snow,Intersection,Medium,Truck,2
2023-05-03 03:39:00,40.76195591332956,-74.011066046613,Clear,City Street,Medium,Car,0
2023-05-03 03:50:00,40.741479743565826,-74.07321412454066,Clear,Highway,Congested,Car,1
2023-05-03 05:15:00,40.80453945292768,-73.91872771077087,Rain,Rural Road,Medium,Car,2
2023-05-03 08:02:00,40.712618936236645,-73.96583391443929,Clear,Highway,Medium,Motorcycle,0
2023-05-03 09:28:00,40.831518766448774,-73.9175009234559,Clear,City Street,Medium,Motorcycle,0
2023-05-03 09:32:00,40.76870632229966,-74.0912213672498,Snow,Intersection,Low,Motorcycle,2
2023-05-03 10:26:00,40.71211256868253,-73.837568591249,Rain,City Street,Low,Motorcycle,2
2023-05-03 14:02:00,40.847868866591064,-74.05117413413575,Rain,City Street,High,Car,0
2023-05-03 21:29:00,40.75994589694419,-73.87475089089409,Fog,City Street,Medium,Motorcycle,0
2023-05-03 21:43:00,40.72816673783008,-74.00276361830029,Clear,Highway,High,Truck,1
2023-05-04 03:23:00,40.757237249336825,-74.02398642154262,Rain,Rural Road,Medium,Car,0
2023-05-04 04:28:00,40.79590822502124,-73.90398158035414,Fog,City Street,Medium,Car,1
2023-05-04 04:34:00,40.877749280950326,-73.82673743744263,Snow,City Street,Congested,Motorcycle,2
2023-05-04 05:38:00,40.81257996527136,-74.06274607355114,Rain,Highway,Medium,Car,0
2023-05-04 09:29:00,40.874079181645136,-73.8040083840559,Clear,City Street,Low,Car,2
2023-05-04 14:24:00,40.815408372398004,-73.8317151843949,Clear,City Street,Low,Motorcycle,0
2023-05-04 18:06:00,40.72506017928122,-74.0816365479033,Fog,City Street,Medium,Car,1
2023-05-04 22:30:00,40.887650915543034,-74.05462792498788,Snow,Intersection,Low,Truck,2
2023-05-04 22:56:00,40.84604883325405,-73.92082680950337,Clear,City Street,Low,Motorcycle,0
2023-05-05 00:00:00,40.85694702281722,-73.98020075012184,Snow,Rural Road,Low,Car,1
2023-05-05 00:51:00,40.87217402471094,-74.0443984293359,Snow,Highway,High,Truck,1
2023-05-05 01:01:00,40.70393786239515,-73.92583520343989,Clear,City Street,Medium,Motorcycle,0
2023-05-05 06:21:00,40.87887661527437,-73.98045225171806,Rain,Intersection,Medium,Car,1
2023-05-05 06:40:00,40.70758766258719,-73.96016564251815,Clear,Rural Road,High,Motorcycle,2
2023-05-05 09:00:00,40.86688456916887,-74.00004505335119,Clear,Intersection,Low,Bus,2
2023-05-05 09:46:00,40.70735874485945,-74.08331804574395,Snow,Intersection,Low,Car,2
2023-05-05 09:50:00,40.863866924806125,-73.85449849930966,Rain,Intersection,Low,Car,0
2023-05-05 11:57:00,40.850602040137524,-74.08998414521061,Fog,Highway,Medium,Car,1
2023-05-05 14:04:00,40.72456799577142,-74.06869948413927,Snow,Intersection,Congested,Car,1
2023-05-05 14:52:00,40.79914675906049,-73.86856806927169,Clear,Intersection,High,Car,1
2023-05-05 16:20:00,40.85196138142006,-74.01874825054861,Snow,Highway,Low,Car,2
2023-05-05 18:10:00,40.73124882285038,-74.0124289228031,Rain,Highway,High,Truck,0
2023-05-05 21:15:00,40.88681196401689,-74.0822181639696,Clear,Highway,Medium,Motorcycle,0
2023-05-06 01:52:00,40.71370055851438,-74.08631918285216,Clear,Intersection,Medium,Car,0
2023-05-06 02:44:00,40.77907130217228,-74.06914530838145,Clear,Highway,High,Truck,1
2023-05-06 05:26:00,40.879689106828835,-73.91981140037039,Clear,Rural Road,Low,Motorcycle,0
2023-05-06 07:07:00,40.73705360443052,-73.9003005495172,Clear,City Street,Low,Car,0
2023-05-06 10:33:00,40.840298123105875,-73.93280640840479,Clear,City Street,Congested,Car,0
2023-05-06 10:42:00,40.76096262892903,-74.0886316911348,Clear,Intersection,Congested,Car,0
2023-05-06 10:48:00,40.73720681227426,-73.89165607741398,Clear,Intersection,High,Motorcycle,1
2023-05-06 11:15:00,40.861002259816345,-74.08744116128372,Clear,Intersection,Medium,Car,0
2023-05-06 11:24:00,40.77170152623907,-73.87886251023075,Clear,Intersection,Low,Car,1
2023-05-06 12:51:00,40.76448905803697,-74.00204884815882,Clear,Intersection,Medium,Car,1
